seed,test_day,day_from,day_to,anchor_day,train_acc,within_day_acc,acc_raw,acc_polar,pca_dim,corr_raw_mean,corr_raw_median,corr_raw_max,corr_polar_mean,corr_polar_median,corr_polar_max,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,notes
31,47,39,46,46,0.5692,0.6667,0.3350,0.1700,64,0.032951,0.020556,0.359229,0.197110,0.185149,0.452371,0.652602,0.585358,0.448509,0.437137,0.417793,0.407456,0.394885,0.375887,0.372657,0.364287,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,48,39,46,46,0.5692,0.8478,0.4833,0.1733,64,0.027060,0.019904,0.294606,0.194928,0.185902,0.383354,0.634906,0.571909,0.444743,0.430263,0.420907,0.411176,0.397744,0.391266,0.372853,0.357890,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,49,39,46,46,0.5692,0.7935,0.3817,0.1217,64,0.034728,0.024200,0.286720,0.189545,0.188127,0.401057,0.622671,0.553431,0.475537,0.433694,0.407635,0.400036,0.395986,0.381051,0.378656,0.367597,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,50,41,49,49,0.5853,0.7826,0.3517,0.3233,64,0.049573,0.034528,0.320951,0.214412,0.206378,0.434688,0.689136,0.631308,0.492819,0.455247,0.438368,0.416433,0.403680,0.396639,0.383071,0.374498,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,51,41,49,49,0.5853,0.8269,0.1250,0.1250,64,0.048149,0.029680,0.397306,0.213898,0.209001,0.464912,0.728127,0.674123,0.495791,0.460376,0.425805,0.408960,0.399469,0.383248,0.381355,0.377231,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,52,41,49,49,0.5853,0.6894,0.1987,0.1250,64,0.056247,0.037221,0.392495,0.221283,0.206490,0.507658,0.745778,0.658309,0.491091,0.439531,0.424828,0.410935,0.395123,0.389356,0.383558,0.373422,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,53,41,49,49,0.5853,0.7444,0.2763,0.0864,64,0.032853,0.020402,0.301536,0.176464,0.172253,0.432169,0.676088,0.618416,0.476863,0.434152,0.414423,0.404582,0.401383,0.387698,0.379062,0.370628,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,54,44,53,53,0.5830,0.7879,0.2163,0.2075,64,0.061223,0.033759,0.426503,0.225386,0.205901,0.495479,0.738085,0.612783,0.501482,0.466835,0.437140,0.424845,0.407631,0.397856,0.395432,0.374761,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,55,44,53,53,0.5830,0.5435,0.2600,0.1633,64,0.038994,0.024181,0.341036,0.216295,0.208303,0.411523,0.699513,0.603660,0.470618,0.443180,0.440399,0.426599,0.409412,0.400496,0.395396,0.370217,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,56,44,53,53,0.5830,0.5470,0.2634,0.1245,64,0.030189,0.013147,0.302617,0.192602,0.186516,0.370657,0.664249,0.583909,0.467973,0.425889,0.415857,0.407060,0.389857,0.368740,0.366521,0.359026,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,57,46,56,56,0.5660,0.9231,0.5050,0.1775,64,0.044845,0.037034,0.377599,0.213698,0.196731,0.455228,0.720032,0.641474,0.474280,0.457184,0.431954,0.418664,0.403505,0.387424,0.373602,0.370521,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,58,46,56,56,0.5660,0.4615,0.2670,0.1310,64,0.036077,0.023601,0.292262,0.201336,0.192045,0.398407,0.639702,0.544726,0.449892,0.430832,0.418519,0.406973,0.401499,0.388773,0.381556,0.363502,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,59,46,56,56,0.5660,0.6538,0.3225,0.1550,64,0.046902,0.031115,0.408715,0.209129,0.198965,0.460207,0.720518,0.619041,0.463298,0.450568,0.429094,0.406958,0.396896,0.386887,0.380829,0.370048,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,60,46,56,56,0.5660,0.6413,0.4800,0.1283,64,0.036776,0.018181,0.366901,0.202898,0.190701,0.472619,0.731069,0.592988,0.469672,0.440262,0.421412,0.411783,0.394479,0.392843,0.383191,0.368710,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,61,47,60,60,0.5540,0.7692,0.5200,0.1825,64,0.049191,0.033574,0.262447,0.198541,0.182599,0.462375,0.778765,0.610848,0.490200,0.452055,0.428502,0.417008,0.407767,0.398259,0.383153,0.376308,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,62,47,60,60,0.5540,0.8256,0.3520,0.1590,64,0.039050,0.029765,0.323396,0.200736,0.188371,0.470365,0.753791,0.614205,0.480661,0.454010,0.443930,0.432587,0.420391,0.386032,0.373660,0.366213,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,63,47,60,60,0.5540,0.6604,0.3481,0.1669,64,0.048685,0.032242,0.362079,0.200832,0.186366,0.520156,0.731743,0.614868,0.491891,0.448727,0.433360,0.405566,0.399781,0.391209,0.379493,0.362907,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,64,50,63,63,0.5215,0.6346,0.3650,0.1600,64,0.032124,0.015044,0.258960,0.187179,0.180918,0.363516,0.628690,0.539729,0.454701,0.426840,0.408298,0.404585,0.392543,0.386937,0.373703,0.368661,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,65,50,63,63,0.5215,0.1802,0.2860,0.1450,64,0.033573,0.024624,0.207217,0.170460,0.166338,0.275374,0.532760,0.489780,0.454642,0.427253,0.419119,0.404279,0.391281,0.377723,0.369001,0.360836,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,66,54,65,65,0.5556,0.7717,0.1736,0.1035,64,0.000938,0.000391,0.084634,0.153576,0.154512,0.233326,0.480170,0.436712,0.426388,0.419061,0.405974,0.397573,0.386985,0.379300,0.365519,0.361462,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,67,54,65,65,0.5556,0.9457,0.5117,0.2800,64,0.028080,0.022893,0.247672,0.195222,0.189495,0.356414,0.516582,0.474485,0.464376,0.454031,0.426355,0.420327,0.395501,0.389854,0.373409,0.364794,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,68,54,65,65,0.5556,0.8654,0.6175,0.3175,64,0.033644,0.020917,0.220028,0.194579,0.190024,0.326208,0.531904,0.493123,0.464543,0.442745,0.416991,0.395070,0.389940,0.385239,0.377096,0.369561,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,69,54,65,65,0.5556,0.5385,0.4275,0.1725,64,0.021646,0.014488,0.186983,0.160129,0.161771,0.242904,0.515877,0.471011,0.446392,0.433540,0.426753,0.411399,0.386103,0.381772,0.376102,0.357414,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,70,54,65,65,0.5556,0.7935,0.5033,0.1217,64,0.014813,0.012931,0.141484,0.178099,0.179098,0.277209,0.493962,0.448115,0.425197,0.411646,0.400173,0.389716,0.378845,0.371540,0.351949,0.346266,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,71,57,70,70,0.5647,0.8462,0.5925,0.2025,64,0.059240,0.035388,0.485154,0.227922,0.211717,0.558070,0.772208,0.628974,0.470940,0.456006,0.415686,0.411159,0.406969,0.398527,0.391558,0.388350,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,72,57,70,70,0.5647,0.9167,0.6587,0.2675,64,0.056091,0.036465,0.443518,0.218419,0.202235,0.555548,0.782137,0.626274,0.496661,0.446387,0.412692,0.402533,0.395888,0.386877,0.378025,0.361168,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,73,61,72,72,0.5810,0.4808,0.4450,0.1725,64,0.037550,0.020333,0.417549,0.171861,0.162818,0.432054,0.666156,0.567049,0.474182,0.441799,0.425217,0.417615,0.393549,0.390694,0.381536,0.376476,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,74,61,72,72,0.5810,0.8062,0.4853,0.1992,64,0.038334,0.026147,0.367483,0.188058,0.174612,0.464956,0.625640,0.540984,0.433258,0.420734,0.413716,0.409210,0.399921,0.386273,0.380162,0.362523,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,75,61,72,72,0.5810,0.1600,0.2171,0.1886,64,0.029194,0.013052,0.276282,0.195838,0.187558,0.389902,0.583381,0.490191,0.447860,0.439957,0.403846,0.400365,0.396124,0.376098,0.374429,0.370442,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,76,64,75,75,0.5364,0.8370,0.4233,0.1100,64,0.025066,0.014809,0.303725,0.188418,0.179111,0.395738,0.569276,0.478690,0.449101,0.437719,0.435532,0.421845,0.391463,0.385585,0.370923,0.368014,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,77,64,75,75,0.5364,0.1415,0.3164,0.1569,64,0.011188,0.009178,0.159087,0.164479,0.161316,0.252137,0.470703,0.443392,0.440062,0.429184,0.397660,0.388889,0.387350,0.380925,0.374753,0.360624,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,78,66,77,77,0.5550,0.7935,0.4767,0.2483,64,0.024495,0.021852,0.257315,0.185974,0.177224,0.327357,0.569673,0.481076,0.446276,0.417902,0.411119,0.398327,0.384595,0.375075,0.355523,0.350756,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,79,66,77,77,0.5550,0.8030,0.5500,0.2788,64,0.027590,0.020604,0.263350,0.187837,0.178340,0.356454,0.611581,0.508514,0.465863,0.457716,0.409609,0.401406,0.387306,0.385610,0.366719,0.356473,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,80,66,77,77,0.5550,0.8066,0.5567,0.2017,64,0.022901,0.014035,0.211967,0.187670,0.186780,0.292318,0.491645,0.473736,0.443520,0.434437,0.414223,0.402509,0.397469,0.379186,0.371941,0.359056,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,81,66,77,77,0.5550,0.1364,0.4368,0.1665,64,0.018761,0.013695,0.151475,0.187872,0.182946,0.262493,0.488308,0.458716,0.444549,0.427551,0.422626,0.412518,0.389768,0.376133,0.356657,0.344137,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,82,66,77,77,0.5550,0.7500,0.4821,0.2232,64,0.027429,0.016295,0.286023,0.195586,0.190533,0.360196,0.507357,0.464804,0.455649,0.442748,0.418745,0.410532,0.389988,0.383697,0.369658,0.362701,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,83,71,82,82,0.6036,0.7174,0.4650,0.0700,64,0.028099,0.008333,0.334405,0.186279,0.178183,0.392428,0.611923,0.515319,0.459801,0.445783,0.416965,0.404285,0.389127,0.385105,0.379338,0.373436,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,84,71,82,82,0.6036,0.7500,0.5610,0.2160,64,0.035336,0.019962,0.323840,0.204613,0.196435,0.452214,0.667527,0.544623,0.471365,0.439320,0.421676,0.408020,0.393104,0.387509,0.367509,0.363115,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,85,71,82,82,0.6036,0.7500,0.5350,0.0850,64,0.026488,0.013773,0.294820,0.185162,0.182784,0.425377,0.624853,0.516853,0.478619,0.420156,0.412794,0.402672,0.393280,0.390328,0.384659,0.373861,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,86,71,82,82,0.6036,0.9070,0.7180,0.1540,64,0.041501,0.026611,0.336149,0.204013,0.186631,0.439097,0.681711,0.512321,0.455899,0.442604,0.424166,0.402265,0.393399,0.386042,0.383370,0.372575,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,87,73,86,86,0.6382,0.7727,0.5987,0.1275,64,0.041155,0.034398,0.299008,0.198180,0.184621,0.389727,0.620963,0.503782,0.477592,0.429842,0.427146,0.418686,0.405802,0.398193,0.388509,0.369781,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,88,73,86,86,0.6382,0.7955,0.5925,0.1625,64,0.055953,0.042378,0.391196,0.208788,0.194500,0.533880,0.731120,0.610290,0.478792,0.438392,0.430398,0.420216,0.417668,0.396332,0.382276,0.370673,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,89,76,88,88,0.6653,0.6346,0.1328,0.1028,64,0.026716,0.019578,0.223715,0.197285,0.194988,0.325312,0.552973,0.501042,0.445081,0.421954,0.409474,0.406727,0.396355,0.378395,0.374153,0.365660,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,90,76,88,88,0.6653,0.4423,0.1385,0.1209,64,0.018148,0.010957,0.278052,0.146910,0.136880,0.305304,0.542573,0.458435,0.434334,0.421388,0.406485,0.399816,0.388536,0.379446,0.368569,0.353675,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,91,76,88,88,0.6653,0.5217,0.1350,0.1250,64,0.016590,0.010169,0.226812,0.137925,0.130672,0.295827,0.630392,0.460883,0.432626,0.413859,0.409520,0.405819,0.390230,0.384302,0.363834,0.359354,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,92,76,88,88,0.6653,0.7197,0.2750,0.1412,64,0.021967,0.006212,0.311753,0.191623,0.179869,0.433825,0.667921,0.557337,0.442384,0.418561,0.410464,0.400299,0.387352,0.379771,0.359898,0.354386,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,93,78,92,92,0.5526,0.8913,0.2400,0.1800,64,0.041224,0.028221,0.317233,0.201637,0.193183,0.470941,0.677774,0.605574,0.441514,0.431513,0.422137,0.408633,0.396713,0.380125,0.376938,0.367139,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,94,78,92,92,0.5526,0.7826,0.3850,0.1817,64,0.033270,0.024532,0.328085,0.203242,0.200119,0.433409,0.635897,0.580436,0.443971,0.438944,0.431171,0.415768,0.405512,0.393504,0.375869,0.363863,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,95,78,92,92,0.5526,0.7885,0.3900,0.2300,64,0.039364,0.027053,0.360466,0.211117,0.201015,0.439061,0.674362,0.551300,0.478566,0.450396,0.434188,0.405056,0.398369,0.396842,0.384876,0.380448,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,96,78,92,92,0.5526,0.7121,0.3088,0.1487,64,0.035668,0.027673,0.257856,0.197045,0.185953,0.411526,0.627760,0.596624,0.459775,0.433921,0.416992,0.401965,0.391468,0.382200,0.372064,0.368490,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,97,78,92,92,0.5526,0.5978,0.3017,0.1867,64,0.026228,0.020446,0.249333,0.183153,0.170478,0.369618,0.608052,0.521807,0.441061,0.427270,0.417111,0.396495,0.379547,0.374301,0.357584,0.352883,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,98,83,97,97,0.5402,0.8152,0.3867,0.2467,64,0.035092,0.030181,0.272080,0.198101,0.191246,0.423322,0.632234,0.579734,0.439757,0.429837,0.418170,0.401820,0.397013,0.387394,0.375548,0.371295,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,99,83,97,97,0.5402,0.1154,0.2846,0.1008,64,0.020961,0.011824,0.241636,0.189436,0.184473,0.324121,0.550820,0.534211,0.460126,0.422676,0.412998,0.393836,0.390374,0.376690,0.371654,0.362539,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,100,83,97,97,0.5402,0.0577,0.3552,0.1234,64,0.020693,0.013287,0.229132,0.185265,0.184066,0.369476,0.553272,0.426638,0.415759,0.402016,0.398959,0.391192,0.378082,0.373350,0.359286,0.354931,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,101,87,100,100,0.5242,0.4167,0.3850,0.1400,64,0.026082,0.019469,0.289211,0.190917,0.188048,0.383180,0.625418,0.486630,0.450122,0.418896,0.413832,0.390075,0.386185,0.368777,0.364886,0.361889,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,102,87,100,100,0.5242,0.6346,0.4225,0.2425,64,0.023369,0.010182,0.234616,0.180920,0.174403,0.346486,0.596627,0.521505,0.429718,0.421856,0.412550,0.397571,0.384817,0.377632,0.357719,0.352936,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,103,87,100,100,0.5242,0.6742,0.5575,0.1887,64,0.025815,0.012389,0.242094,0.189007,0.178740,0.355179,0.624259,0.524499,0.438230,0.423933,0.411855,0.389422,0.379832,0.370350,0.362652,0.355706,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,104,89,103,103,0.5305,0.5962,0.3008,0.1479,64,0.024176,0.013468,0.263860,0.184915,0.175653,0.392204,0.615363,0.549015,0.437325,0.421294,0.404349,0.396858,0.379413,0.373114,0.365663,0.361515,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,105,89,103,103,0.5305,0.6591,0.5550,0.1688,64,0.027008,0.020455,0.223450,0.188574,0.181751,0.340607,0.562663,0.542062,0.444254,0.424904,0.412780,0.398915,0.393139,0.382076,0.374149,0.358956,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,106,89,103,103,0.5305,0.5962,0.4300,0.2425,64,0.034629,0.022689,0.237744,0.188943,0.183922,0.382621,0.604260,0.545449,0.434110,0.414747,0.399806,0.394636,0.384004,0.373787,0.366774,0.356291,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,107,93,106,106,0.5864,0.7609,0.3867,0.1433,64,0.031929,0.020883,0.320294,0.183956,0.173627,0.393164,0.566201,0.479700,0.447551,0.431272,0.416227,0.402045,0.390479,0.375729,0.366701,0.360143,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,108,93,106,106,0.5864,0.4348,0.4667,0.2033,64,0.026687,0.014508,0.343654,0.177644,0.174421,0.419510,0.581372,0.512912,0.433525,0.412736,0.408141,0.399450,0.387320,0.379158,0.372200,0.370763,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,109,93,106,106,0.5864,0.5435,0.4217,0.2133,64,0.021968,0.005710,0.407612,0.180694,0.176772,0.443687,0.592370,0.562078,0.460799,0.422378,0.411120,0.398040,0.392565,0.376215,0.365846,0.360279,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,110,93,106,106,0.5864,0.7500,0.5487,0.2962,64,0.038865,0.024959,0.496015,0.195682,0.189038,0.557788,0.683762,0.609306,0.434418,0.426564,0.419656,0.413294,0.390896,0.384443,0.367197,0.357672,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,111,98,110,110,0.5703,0.7500,0.5650,0.2083,64,0.033973,0.011381,0.445501,0.205975,0.195671,0.488974,0.679305,0.629420,0.470327,0.436844,0.434002,0.416963,0.402596,0.397661,0.377638,0.372610,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,112,98,110,110,0.5703,0.5758,0.5325,0.2862,64,0.029911,0.015448,0.500794,0.197228,0.182430,0.541283,0.681867,0.626508,0.440865,0.417023,0.400283,0.398215,0.382966,0.376783,0.372465,0.353765,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,113,98,110,110,0.5703,0.7803,0.5775,0.2075,64,0.040096,0.021515,0.476695,0.205334,0.188923,0.520230,0.733208,0.625668,0.476822,0.457476,0.422733,0.407762,0.396349,0.391689,0.376772,0.365720,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,114,98,110,110,0.5703,0.7197,0.6150,0.2212,64,0.027431,0.009842,0.435600,0.194265,0.181989,0.491474,0.646598,0.567052,0.433597,0.411109,0.400811,0.392403,0.380468,0.370183,0.364999,0.352381,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,115,101,114,114,0.6038,0.6848,0.6250,0.1600,64,0.033253,0.019619,0.487538,0.186883,0.180427,0.558377,0.706658,0.600927,0.447767,0.441658,0.419017,0.409662,0.396993,0.389285,0.383730,0.369854,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,116,101,114,114,0.6038,0.8587,0.5917,0.2017,64,0.018369,0.006939,0.404206,0.188215,0.181084,0.450166,0.597817,0.521072,0.453249,0.428210,0.419884,0.407829,0.397375,0.391150,0.373603,0.369530,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,117,101,114,114,0.6038,0.5543,0.5600,0.2850,64,0.027677,0.014706,0.374184,0.196924,0.191954,0.471793,0.589665,0.516260,0.457760,0.436552,0.423441,0.404332,0.399376,0.389649,0.383092,0.365305,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,118,101,114,114,0.6038,0.6087,0.4933,0.1383,64,0.030107,0.017499,0.430389,0.184353,0.171282,0.489986,0.640369,0.589989,0.442874,0.440601,0.420612,0.403528,0.390631,0.375631,0.360116,0.349535,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,119,104,118,118,0.6292,0.7065,0.5400,0.2183,64,0.034875,0.018920,0.394738,0.197525,0.189956,0.436911,0.605646,0.539295,0.452805,0.445216,0.431118,0.401570,0.393137,0.391249,0.372696,0.365114,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,15,1,12,12,0.5288,0.9697,0.2188,0.1300,64,0.067343,0.035833,0.406289,0.197205,0.180591,0.500615,0.788682,0.662194,0.621088,0.525066,0.477011,0.453319,0.441177,0.429271,0.420122,0.393625,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,16,3,15,15,0.5274,0.8333,0.3650,0.1450,64,0.116000,0.058170,0.644483,0.258826,0.235397,0.699966,0.852273,0.697319,0.633145,0.571918,0.523924,0.488383,0.467408,0.435052,0.429129,0.412097,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,19,7,18,18,0.5301,0.8269,0.3725,0.2450,64,0.083347,0.042028,0.673219,0.261914,0.223930,0.731195,0.839894,0.743635,0.664224,0.542558,0.481540,0.480936,0.441207,0.423357,0.411182,0.391761,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,22,12,21,21,0.6558,0.8413,0.4729,0.1721,64,0.050474,0.023757,0.481505,0.215974,0.193939,0.543996,0.702349,0.560283,0.480850,0.460226,0.428671,0.415151,0.401410,0.388819,0.386371,0.377304,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,23,13,22,22,0.6612,0.8605,0.3420,0.1890,64,0.086545,0.056820,0.560554,0.234202,0.204523,0.690378,0.811072,0.700649,0.581088,0.555585,0.477158,0.419161,0.409129,0.405975,0.389030,0.378637,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,24,16,23,23,0.6466,0.5577,0.4200,0.3325,64,0.079427,0.042225,0.680725,0.237390,0.212619,0.733570,0.811316,0.709823,0.592695,0.492950,0.484623,0.461156,0.427936,0.423885,0.402723,0.384127,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,25,16,23,23,0.6466,0.7500,0.4275,0.2400,64,0.067095,0.027901,0.667434,0.239087,0.207178,0.726584,0.829694,0.722292,0.595437,0.561148,0.470759,0.434866,0.423502,0.408409,0.397185,0.383842,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,26,16,23,23,0.6466,0.8269,0.3175,0.1350,64,0.066184,0.028315,0.690318,0.235741,0.209022,0.733263,0.823186,0.702122,0.601325,0.556301,0.489802,0.445790,0.439889,0.432215,0.402892,0.391105,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,28,19,27,27,0.6451,0.9038,0.4025,0.2300,64,0.093907,0.057972,0.704529,0.243656,0.218323,0.735985,0.833060,0.743932,0.579360,0.539131,0.445273,0.422552,0.416970,0.404144,0.388031,0.382200,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,29,19,27,27,0.6451,0.8269,0.3325,0.1325,64,0.070990,0.048485,0.662520,0.240498,0.220622,0.717697,0.804155,0.723570,0.564622,0.507686,0.470993,0.437193,0.410598,0.395456,0.389075,0.377626,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,31,19,27,27,0.6451,0.9167,0.4000,0.1400,64,0.074530,0.036759,0.712559,0.241108,0.217094,0.746938,0.812333,0.729920,0.590615,0.510956,0.473659,0.446288,0.409156,0.394223,0.384828,0.378962,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,32,22,31,31,0.6915,0.8269,0.4725,0.3200,64,0.073174,0.037167,0.674097,0.248543,0.221151,0.705671,0.809179,0.746103,0.534783,0.522785,0.444977,0.435528,0.415272,0.400065,0.394916,0.382316,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,33,23,32,32,0.7141,0.8043,0.3133,0.1317,64,0.050220,0.019390,0.626267,0.228425,0.207615,0.700722,0.798598,0.699615,0.565433,0.468809,0.423744,0.413181,0.401200,0.390829,0.386992,0.380522,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
